Date,Price,Open,High,Low,Vol.,Change %
21/02/20,787,787,787,787,,4.24%
20/02/20,755,755,755,755,,4.57%
19/02/20,722,722,722,722,,4.64%
18/02/20,690,690,690,690,,5.02%
17/02/20,657,657,657,657,,3.30%
14/02/20,636,636,636,636,,3.92%
13/02/20,612,612,612,612,,5.15%
12/02/20,582,582,582,582,,4.49%
11/02/20,557,557,557,557,,2.01%
10/02/20,546,546,546,546,,0.92%
07/02/20,541,541,541,541,,2.08%
06/02/20,530,530,530,530,,1.92%
05/02/20,520,520,520,520,,-1.14%
04/02/20,526,526,526,526,,-3.66%
03/02/20,546,546,546,546,,-4.88%
31/01/20,574,574,574,574,,-3.53%
30/01/20,595,595,595,595,,-5.10%
29/01/20,627,627,627,627,,-3.69%
28/01/20,651,651,651,651,,-3.27%
27/01/20,673,673,673,673,,-2.60%
24/01/20,691,691,691,691,,-3.22%
23/01/20,714,714,714,714,,-6.05%
22/01/20,760,760,760,760,,-7.77%
21/01/20,824,824,824,824,,-4.85%
20/01/20,866,866,866,866,,-0.46%
17/01/20,870,870,870,870,,1.28%
16/01/20,859,859,859,859,,4.12%
15/01/20,825,825,825,825,,7.56%
14/01/20,767,767,767,767,,1.05%
13/01/20,759,759,759,759,,-1.56%
10/01/20,771,771,771,771,,-1.78%
09/01/20,785,785,785,785,,-2.24%
08/01/20,803,803,803,803,,-4.97%
07/01/20,845,845,845,845,,-5.06%
06/01/20,890,890,890,890,,-6.22%
03/01/20,949,949,949,949,,-5.38%
02/01/20,"1,003.00","1,003.00","1,003.00","1,003.00",,-10.21%
24/12/19,"1,117.00","1,117.00","1,117.00","1,117.00",,-3.21%
23/12/19,"1,154.00","1,154.00","1,154.00","1,154.00",,-3.91%
20/12/19,"1,201.00","1,201.00","1,201.00","1,201.00",,-5.06%
19/12/19,"1,265.00","1,265.00","1,265.00","1,265.00",,-5.60%
18/12/19,"1,340.00","1,340.00","1,340.00","1,340.00",,-5.70%
17/12/19,"1,421.00","1,421.00","1,421.00","1,421.00",,-3.00%
16/12/19,"1,465.00","1,465.00","1,465.00","1,465.00",,-0.14%
13/12/19,"1,467.00","1,467.00","1,467.00","1,467.00",,0.55%
12/12/19,"1,459.00","1,459.00","1,459.00","1,459.00",,1.11%
11/12/19,"1,443.00","1,443.00","1,443.00","1,443.00",,3.44%
10/12/19,"1,395.00","1,395.00","1,395.00","1,395.00",,2.65%
09/12/19,"1,359.00","1,359.00","1,359.00","1,359.00",,0.89%
06/12/19,"1,347.00","1,347.00","1,347.00","1,347.00",,0.82%
05/12/19,"1,336.00","1,336.00","1,336.00","1,336.00",,0.75%
04/12/19,"1,326.00","1,326.00","1,326.00","1,326.00",,0.84%
03/12/19,"1,315.00","1,315.00","1,315.00","1,315.00",,2.57%
02/12/19,"1,282.00","1,282.00","1,282.00","1,282.00",,4.65%
29/11/19,"1,225.00","1,225.00","1,225.00","1,225.00",,4.97%
28/11/19,"1,167.00","1,167.00","1,167.00","1,167.00",,4.10%
27/11/19,"1,121.00","1,121.00","1,121.00","1,121.00",,0.90%
26/11/19,"1,111.00","1,111.00","1,111.00","1,111.00",,-0.71%
25/11/19,"1,119.00","1,119.00","1,119.00","1,119.00",,-0.89%
22/11/19,"1,129.00","1,129.00","1,129.00","1,129.00",,0.00%
21/11/19,"1,129.00","1,129.00","1,129.00","1,129.00",,0.18%
20/11/19,"1,127.00","1,127.00","1,127.00","1,127.00",,0.99%
19/11/19,"1,116.00","1,116.00","1,116.00","1,116.00",,0.36%
18/11/19,"1,112.00","1,112.00","1,112.00","1,112.00",,-0.54%
15/11/19,"1,118.00","1,118.00","1,118.00","1,118.00",,-1.67%
14/11/19,"1,137.00","1,137.00","1,137.00","1,137.00",,-2.82%
13/11/19,"1,170.00","1,170.00","1,170.00","1,170.00",,-3.07%
12/11/19,"1,207.00","1,207.00","1,207.00","1,207.00",,-3.13%
11/11/19,"1,246.00","1,246.00","1,246.00","1,246.00",,-3.41%
08/11/19,"1,290.00","1,290.00","1,290.00","1,290.00",,-3.73%
07/11/19,"1,340.00","1,340.00","1,340.00","1,340.00",,-3.25%
06/11/19,"1,385.00","1,385.00","1,385.00","1,385.00",,-3.55%
05/11/19,"1,436.00","1,436.00","1,436.00","1,436.00",,-2.78%
04/11/19,"1,477.00","1,477.00","1,477.00","1,477.00",,-2.38%
01/11/19,"1,513.00","1,513.00","1,513.00","1,513.00",,-1.94%
31/10/19,"1,543.00","1,543.00","1,543.00","1,543.00",,-1.97%
30/10/19,"1,574.00","1,574.00","1,574.00","1,574.00",,-2.11%
29/10/19,"1,608.00","1,608.00","1,608.00","1,608.00",,-2.31%
28/10/19,"1,646.00","1,646.00","1,646.00","1,646.00",,-2.89%
25/10/19,"1,695.00","1,695.00","1,695.00","1,695.00",,-3.03%
24/10/19,"1,748.00","1,748.00","1,748.00","1,748.00",,-1.24%
23/10/19,"1,770.00","1,770.00","1,770.00","1,770.00",,-1.39%
22/10/19,"1,795.00","1,795.00","1,795.00","1,795.00",,-1.32%
21/10/19,"1,819.00","1,819.00","1,819.00","1,819.00",,-1.14%
18/10/19,"1,840.00","1,840.00","1,840.00","1,840.00",,-1.13%
17/10/19,"1,861.00","1,861.00","1,861.00","1,861.00",,-1.43%
16/10/19,"1,888.00","1,888.00","1,888.00","1,888.00",,-1.56%
15/10/19,"1,918.00","1,918.00","1,918.00","1,918.00",,-0.52%
14/10/19,"1,928.00","1,928.00","1,928.00","1,928.00",,0.63%
11/10/19,"1,916.00","1,916.00","1,916.00","1,916.00",,0.90%
10/10/19,"1,899.00","1,899.00","1,899.00","1,899.00",,2.54%
09/10/19,"1,852.00","1,852.00","1,852.00","1,852.00",,2.66%
08/10/19,"1,804.00","1,804.00","1,804.00","1,804.00",,3.20%
07/10/19,"1,748.00","1,748.00","1,748.00","1,748.00",,0.98%
04/10/19,"1,731.00","1,731.00","1,731.00","1,731.00",,0.52%
03/10/19,"1,722.00","1,722.00","1,722.00","1,722.00",,-0.17%
02/10/19,"1,725.00","1,725.00","1,725.00","1,725.00",,-1.15%
01/10/19,"1,745.00","1,745.00","1,745.00","1,745.00",,-1.19%
30/09/19,"1,766.00","1,766.00","1,766.00","1,766.00",,-2.11%
27/09/19,"1,804.00","1,804.00","1,804.00","1,804.00",,-2.28%
26/09/19,"1,846.00","1,846.00","1,846.00","1,846.00",,-2.84%
25/09/19,"1,900.00","1,900.00","1,900.00","1,900.00",,-2.01%
24/09/19,"1,939.00","1,939.00","1,939.00","1,939.00",,-1.97%
23/09/19,"1,978.00","1,978.00","1,978.00","1,978.00",,-1.74%
20/09/19,"2,013.00","2,013.00","2,013.00","2,013.00",,-1.90%
19/09/19,"2,052.00","2,052.00","2,052.00","2,052.00",,-1.77%
18/09/19,"2,089.00","2,089.00","2,089.00","2,089.00",,-1.51%
17/09/19,"2,121.00","2,121.00","2,121.00","2,121.00",,-0.56%
16/09/19,"2,133.00","2,133.00","2,133.00","2,133.00",,0.00%
13/09/19,"2,133.00","2,133.00","2,133.00","2,133.00",,0.19%
12/09/19,"2,129.00","2,129.00","2,129.00","2,129.00",,-0.70%
11/09/19,"2,144.00","2,144.00","2,144.00","2,144.00",,-0.79%
10/09/19,"2,161.00","2,161.00","2,161.00","2,161.00",,-1.37%
09/09/19,"2,191.00","2,191.00","2,191.00","2,191.00",,-1.13%
06/09/19,"2,216.00","2,216.00","2,216.00","2,216.00",,-0.81%
05/09/19,"2,234.00","2,234.00","2,234.00","2,234.00",,-0.71%
04/09/19,"2,250.00","2,250.00","2,250.00","2,250.00",,-0.49%
03/09/19,"2,261.00","2,261.00","2,261.00","2,261.00",,-0.04%
02/09/19,"2,262.00","2,262.00","2,262.00","2,262.00",,0.09%
30/08/19,"2,260.00","2,260.00","2,260.00","2,260.00",,0.49%
29/08/19,"2,249.00","2,249.00","2,249.00","2,249.00",,0.63%
28/08/19,"2,235.00","2,235.00","2,235.00","2,235.00",,0.77%
27/08/19,"2,218.00","2,218.00","2,218.00","2,218.00",,1.00%
23/08/19,"2,196.00","2,196.00","2,196.00","2,196.00",,0.69%
22/08/19,"2,181.00","2,181.00","2,181.00","2,181.00",,0.83%
21/08/19,"2,163.00","2,163.00","2,163.00","2,163.00",,0.09%
20/08/19,"2,161.00","2,161.00","2,161.00","2,161.00",,-0.60%
19/08/19,"2,174.00","2,174.00","2,174.00","2,174.00",,0.23%
16/08/19,"2,169.00","2,169.00","2,169.00","2,169.00",,0.88%
15/08/19,"2,150.00","2,150.00","2,150.00","2,150.00",,2.92%
14/08/19,"2,089.00","2,089.00","2,089.00","2,089.00",,4.50%
13/08/19,"1,999.00","1,999.00","1,999.00","1,999.00",,3.47%
12/08/19,"1,932.00","1,932.00","1,932.00","1,932.00",,1.79%
09/08/19,"1,898.00","1,898.00","1,898.00","1,898.00",,3.21%
08/08/19,"1,839.00","1,839.00","1,839.00","1,839.00",,2.68%
07/08/19,"1,791.00","1,791.00","1,791.00","1,791.00",,1.82%
06/08/19,"1,759.00","1,759.00","1,759.00","1,759.00",,0.34%
05/08/19,"1,753.00","1,753.00","1,753.00","1,753.00",,-1.46%
02/08/19,"1,779.00","1,779.00","1,779.00","1,779.00",,-2.15%
01/08/19,"1,818.00","1,818.00","1,818.00","1,818.00",,-3.86%
31/07/19,"1,891.00","1,891.00","1,891.00","1,891.00",,-3.96%
30/07/19,"1,969.00","1,969.00","1,969.00","1,969.00",,-3.95%
29/07/19,"2,050.00","2,050.00","2,050.00","2,050.00",,-2.80%
26/07/19,"2,109.00","2,109.00","2,109.00","2,109.00",,-3.26%
25/07/19,"2,180.00","2,180.00","2,180.00","2,180.00",,-1.31%
24/07/19,"2,209.00","2,209.00","2,209.00","2,209.00",,-0.45%
23/07/19,"2,219.00","2,219.00","2,219.00","2,219.00",,0.82%
22/07/19,"2,201.00","2,201.00","2,201.00","2,201.00",,1.43%
19/07/19,"2,170.00","2,170.00","2,170.00","2,170.00",,1.69%
18/07/19,"2,134.00","2,134.00","2,134.00","2,134.00",,2.35%
17/07/19,"2,085.00","2,085.00","2,085.00","2,085.00",,1.61%
16/07/19,"2,052.00","2,052.00","2,052.00","2,052.00",,3.01%
15/07/19,"1,992.00","1,992.00","1,992.00","1,992.00",,2.42%
12/07/19,"1,945.00","1,945.00","1,945.00","1,945.00",,3.40%
11/07/19,"1,881.00","1,881.00","1,881.00","1,881.00",,5.03%
10/07/19,"1,791.00","1,791.00","1,791.00","1,791.00",,2.99%
09/07/19,"1,739.00","1,739.00","1,739.00","1,739.00",,2.60%
08/07/19,"1,695.00","1,695.00","1,695.00","1,695.00",,1.80%
05/07/19,"1,665.00","1,665.00","1,665.00","1,665.00",,6.12%
04/07/19,"1,569.00","1,569.00","1,569.00","1,569.00",,9.49%
03/07/19,"1,433.00","1,433.00","1,433.00","1,433.00",,4.60%
02/07/19,"1,370.00","1,370.00","1,370.00","1,370.00",,4.02%
01/07/19,"1,317.00","1,317.00","1,317.00","1,317.00",,2.41%
28/06/19,"1,286.00","1,286.00","1,286.00","1,286.00",,3.46%
27/06/19,"1,243.00","1,243.00","1,243.00","1,243.00",,4.37%
26/06/19,"1,191.00","1,191.00","1,191.00","1,191.00",,3.57%
25/06/19,"1,150.00","1,150.00","1,150.00","1,150.00",,3.51%
24/06/19,"1,111.00","1,111.00","1,111.00","1,111.00",,1.37%
21/06/19,"1,096.00","1,096.00","1,096.00","1,096.00",,-0.45%
20/06/19,"1,101.00","1,101.00","1,101.00","1,101.00",,-0.81%
19/06/19,"1,110.00","1,110.00","1,110.00","1,110.00",,-0.63%
18/06/19,"1,117.00","1,117.00","1,117.00","1,117.00",,-0.71%
17/06/19,"1,125.00","1,125.00","1,125.00","1,125.00",,-0.53%
14/06/19,"1,131.00","1,131.00","1,131.00","1,131.00",,-0.53%
13/06/19,"1,137.00","1,137.00","1,137.00","1,137.00",,-1.04%
12/06/19,"1,149.00","1,149.00","1,149.00","1,149.00",,-1.46%
11/06/19,"1,166.00","1,166.00","1,166.00","1,166.00",,-1.77%
10/06/19,"1,187.00","1,187.00","1,187.00","1,187.00",,-2.14%
07/06/19,"1,213.00","1,213.00","1,213.00","1,213.00",,-2.65%
06/06/19,"1,246.00","1,246.00","1,246.00","1,246.00",,-3.04%
05/06/19,"1,285.00","1,285.00","1,285.00","1,285.00",,-1.46%
04/06/19,"1,304.00","1,304.00","1,304.00","1,304.00",,-1.58%
03/06/19,"1,325.00","1,325.00","1,325.00","1,325.00",,-0.75%
31/05/19,"1,335.00","1,335.00","1,335.00","1,335.00",,-0.37%
30/05/19,"1,340.00","1,340.00","1,340.00","1,340.00",,0.22%
29/05/19,"1,337.00","1,337.00","1,337.00","1,337.00",,1.13%
28/05/19,"1,322.00","1,322.00","1,322.00","1,322.00",,1.38%
24/05/19,"1,304.00","1,304.00","1,304.00","1,304.00",,1.32%
23/05/19,"1,287.00","1,287.00","1,287.00","1,287.00",,1.50%
22/05/19,"1,268.00","1,268.00","1,268.00","1,268.00",,0.79%
21/05/19,"1,258.00","1,258.00","1,258.00","1,258.00",,0.16%
20/05/19,"1,256.00","1,256.00","1,256.00","1,256.00",,0.08%
17/05/19,"1,255.00","1,255.00","1,255.00","1,255.00",,0.24%
16/05/19,"1,252.00","1,252.00","1,252.00","1,252.00",,0.72%
15/05/19,"1,243.00","1,243.00","1,243.00","1,243.00",,1.14%
14/05/19,"1,229.00","1,229.00","1,229.00","1,229.00",,1.49%
13/05/19,"1,211.00","1,211.00","1,211.00","1,211.00",,1.09%
10/05/19,"1,198.00","1,198.00","1,198.00","1,198.00",,0.42%
09/05/19,"1,193.00","1,193.00","1,193.00","1,193.00",,0.42%
08/05/19,"1,188.00","1,188.00","1,188.00","1,188.00",,-0.08%
07/05/19,"1,189.00","1,189.00","1,189.00","1,189.00",,-0.08%
03/05/19,"1,190.00","1,190.00","1,190.00","1,190.00",,0.08%
02/05/19,"1,189.00","1,189.00","1,189.00","1,189.00",,0.17%
01/05/19,"1,187.00","1,187.00","1,187.00","1,187.00",,-0.08%
30/04/19,"1,188.00","1,188.00","1,188.00","1,188.00",,-0.08%
29/04/19,"1,189.00","1,189.00","1,189.00","1,189.00",,0.25%
26/04/19,"1,186.00","1,186.00","1,186.00","1,186.00",,0.34%
25/04/19,"1,182.00","1,182.00","1,182.00","1,182.00",,0.42%
24/04/19,"1,177.00","1,177.00","1,177.00","1,177.00",,0.51%
23/04/19,"1,171.00","1,171.00","1,171.00","1,171.00",,0.77%
18/04/19,"1,162.00","1,162.00","1,162.00","1,162.00",,1.31%
17/04/19,"1,147.00","1,147.00","1,147.00","1,147.00",,2.50%
16/04/19,"1,119.00","1,119.00","1,119.00","1,119.00",,2.47%
15/04/19,"1,092.00","1,092.00","1,092.00","1,092.00",,1.77%
12/04/19,"1,073.00","1,073.00","1,073.00","1,073.00",,0.19%
11/04/19,"1,071.00","1,071.00","1,071.00","1,071.00",,-0.28%
10/04/19,"1,074.00","1,074.00","1,074.00","1,074.00",,-1.01%
09/04/19,"1,085.00","1,085.00","1,085.00","1,085.00",,-1.45%
08/04/19,"1,101.00","1,101.00","1,101.00","1,101.00",,-1.17%
05/04/19,"1,114.00","1,114.00","1,114.00","1,114.00",,-0.89%
04/04/19,"1,124.00","1,124.00","1,124.00","1,124.00",,-0.27%
03/04/19,"1,127.00","1,127.00","1,127.00","1,127.00",,0.63%
02/04/19,"1,120.00","1,120.00","1,120.00","1,120.00",,0.90%
01/04/19,"1,110.00","1,110.00","1,110.00","1,110.00",,0.73%
29/03/19,"1,102.00","1,102.00","1,102.00","1,102.00",,1.38%
28/03/19,"1,087.00","1,087.00","1,087.00","1,087.00",,2.94%
27/03/19,"1,056.00","1,056.00","1,056.00","1,056.00",,0.28%
26/03/19,"1,053.00","1,053.00","1,053.00","1,053.00",,1.64%
25/03/19,"1,036.00","1,036.00","1,036.00","1,036.00",,0.88%
22/03/19,"1,027.00","1,027.00","1,027.00","1,027.00",,1.78%
21/03/19,"1,009.00","1,009.00","1,009.00","1,009.00",,4.89%
20/03/19,962,962,962,962,,4.34%
19/03/19,922,922,922,922,,1.88%
18/03/19,905,905,905,905,,2.49%
15/03/19,883,883,883,883,,4.99%
14/03/19,841,841,841,841,,2.19%
13/03/19,823,823,823,823,,-1.91%
12/03/19,839,839,839,839,,-3.12%
11/03/19,866,866,866,866,,-3.13%
08/03/19,894,894,894,894,,-3.46%
07/03/19,926,926,926,926,,-1.28%
06/03/19,938,938,938,938,,1.52%
05/03/19,924,924,924,924,,2.67%
04/03/19,900,900,900,900,,4.29%
01/03/19,863,863,863,863,,6.15%
28/02/19,813,813,813,813,,8.11%
27/02/19,752,752,752,752,,5.47%
26/02/19,713,713,713,713,,4.09%
25/02/19,685,685,685,685,,2.85%
22/02/19,666,666,666,666,,1.37%
21/02/19,657,657,657,657,,1.23%
20/02/19,649,649,649,649,,1.56%
19/02/19,639,639,639,639,,1.75%
18/02/19,628,628,628,628,,0.64%
15/02/19,624,624,624,624,,0.81%
14/02/19,619,619,619,619,,1.31%
13/02/19,611,611,611,611,,1.83%
12/02/19,600,600,600,600,,2.39%
11/02/19,586,586,586,586,,2.09%
08/02/19,574,574,574,574,,2.32%
07/02/19,561,561,561,561,,1.45%
06/02/19,553,553,553,553,,0.00%
05/02/19,553,553,553,553,,0.18%
04/02/19,552,552,552,552,,-1.43%
01/02/19,560,560,560,560,,-2.44%
31/01/19,574,574,574,574,,-6.21%
30/01/19,612,612,612,612,,-4.97%
29/01/19,644,644,644,644,,-6.26%
28/01/19,687,687,687,687,,-8.16%
25/01/19,748,748,748,748,,-9.66%
24/01/19,828,828,828,828,,-7.28%
23/01/19,893,893,893,893,,-6.00%
22/01/19,950,950,950,950,,-4.14%
21/01/19,991,991,991,991,,-2.65%
18/01/19,"1,018.00","1,018.00","1,018.00","1,018.00",,-2.58%
17/01/19,"1,045.00","1,045.00","1,045.00","1,045.00",,-3.15%
16/01/19,"1,079.00","1,079.00","1,079.00","1,079.00",,-2.26%
15/01/19,"1,104.00","1,104.00","1,104.00","1,104.00",,-1.25%
14/01/19,"1,118.00","1,118.00","1,118.00","1,118.00",,-1.67%
11/01/19,"1,137.00","1,137.00","1,137.00","1,137.00",,-2.82%
10/01/19,"1,170.00","1,170.00","1,170.00","1,170.00",,-3.94%
09/01/19,"1,218.00","1,218.00","1,218.00","1,218.00",,-3.10%
08/01/19,"1,257.00","1,257.00","1,257.00","1,257.00",,-3.31%
07/01/19,"1,300.00","1,300.00","1,300.00","1,300.00",,-2.33%
04/01/19,"1,331.00","1,331.00","1,331.00","1,331.00",,-2.49%
03/01/19,"1,365.00","1,365.00","1,365.00","1,365.00",,-1.87%
02/01/19,"1,391.00","1,391.00","1,391.00","1,391.00",,-2.11%
24/12/18,"1,421.00","1,421.00","1,421.00","1,421.00",,-1.11%
21/12/18,"1,437.00","1,437.00","1,437.00","1,437.00",,-2.44%
20/12/18,"1,473.00","1,473.00","1,473.00","1,473.00",,-1.27%
19/12/18,"1,492.00","1,492.00","1,492.00","1,492.00",,-0.13%
18/12/18,"1,494.00","1,494.00","1,494.00","1,494.00",,0.27%
17/12/18,"1,490.00","1,490.00","1,490.00","1,490.00",,0.81%
14/12/18,"1,478.00","1,478.00","1,478.00","1,478.00",,1.30%
13/12/18,"1,459.00","1,459.00","1,459.00","1,459.00",,0.97%
12/12/18,"1,445.00","1,445.00","1,445.00","1,445.00",,-0.62%
11/12/18,"1,454.00","1,454.00","1,454.00","1,454.00",,-0.68%
10/12/18,"1,464.00","1,464.00","1,464.00","1,464.00",,-0.34%
07/12/18,"1,469.00","1,469.00","1,469.00","1,469.00",,-0.27%
06/12/18,"1,473.00","1,473.00","1,473.00","1,473.00",,0.07%
05/12/18,"1,472.00","1,472.00","1,472.00","1,472.00",,-0.14%
04/12/18,"1,474.00","1,474.00","1,474.00","1,474.00",,0.34%
03/12/18,"1,469.00","1,469.00","1,469.00","1,469.00",,0.41%
30/11/18,"1,463.00","1,463.00","1,463.00","1,463.00",,0.55%
29/11/18,"1,455.00","1,455.00","1,455.00","1,455.00",,0.76%
28/11/18,"1,444.00","1,444.00","1,444.00","1,444.00",,1.98%
27/11/18,"1,416.00","1,416.00","1,416.00","1,416.00",,1.94%
26/11/18,"1,389.00","1,389.00","1,389.00","1,389.00",,0.94%
23/11/18,"1,376.00","1,376.00","1,376.00","1,376.00",,-0.15%
22/11/18,"1,378.00","1,378.00","1,378.00","1,378.00",,-1.08%
21/11/18,"1,393.00","1,393.00","1,393.00","1,393.00",,-1.62%
20/11/18,"1,416.00","1,416.00","1,416.00","1,416.00",,-1.46%
19/11/18,"1,437.00","1,437.00","1,437.00","1,437.00",,-1.10%
16/11/18,"1,453.00","1,453.00","1,453.00","1,453.00",,-0.89%
15/11/18,"1,466.00","1,466.00","1,466.00","1,466.00",,-1.21%
14/11/18,"1,484.00","1,484.00","1,484.00","1,484.00",,-0.93%
13/11/18,"1,498.00","1,498.00","1,498.00","1,498.00",,0.13%
12/11/18,"1,496.00","1,496.00","1,496.00","1,496.00",,0.07%
09/11/18,"1,495.00","1,495.00","1,495.00","1,495.00",,-0.07%
08/11/18,"1,496.00","1,496.00","1,496.00","1,496.00",,-0.99%
07/11/18,"1,511.00","1,511.00","1,511.00","1,511.00",,-1.11%
06/11/18,"1,528.00","1,528.00","1,528.00","1,528.00",,-0.20%
05/11/18,"1,531.00","1,531.00","1,531.00","1,531.00",,0.07%
02/11/18,"1,530.00","1,530.00","1,530.00","1,530.00",,0.26%
01/11/18,"1,526.00","1,526.00","1,526.00","1,526.00",,0.13%
31/10/18,"1,524.00","1,524.00","1,524.00","1,524.00",,-0.39%
30/10/18,"1,530.00","1,530.00","1,530.00","1,530.00",,-1.67%
29/10/18,"1,556.00","1,556.00","1,556.00","1,556.00",,-1.71%
26/10/18,"1,583.00","1,583.00","1,583.00","1,583.00",,-2.40%
25/10/18,"1,622.00","1,622.00","1,622.00","1,622.00",,-2.82%
24/10/18,"1,669.00","1,669.00","1,669.00","1,669.00",,-2.68%
23/10/18,"1,715.00","1,715.00","1,715.00","1,715.00",,-2.33%
22/10/18,"1,756.00","1,756.00","1,756.00","1,756.00",,-1.07%
19/10/18,"1,775.00","1,775.00","1,775.00","1,775.00",,-0.78%
18/10/18,"1,789.00","1,789.00","1,789.00","1,789.00",,-0.39%
17/10/18,"1,796.00","1,796.00","1,796.00","1,796.00",,0.17%
16/10/18,"1,793.00","1,793.00","1,793.00","1,793.00",,0.79%
15/10/18,"1,779.00","1,779.00","1,779.00","1,779.00",,0.23%
12/10/18,"1,775.00","1,775.00","1,775.00","1,775.00",,0.68%
11/10/18,"1,763.00","1,763.00","1,763.00","1,763.00",,0.80%
10/10/18,"1,749.00","1,749.00","1,749.00","1,749.00",,0.11%
09/10/18,"1,747.00","1,747.00","1,747.00","1,747.00",,-0.11%
08/10/18,"1,749.00","1,749.00","1,749.00","1,749.00",,1.27%
05/10/18,"1,727.00","1,727.00","1,727.00","1,727.00",,1.23%
04/10/18,"1,706.00","1,706.00","1,706.00","1,706.00",,1.61%
03/10/18,"1,679.00","1,679.00","1,679.00","1,679.00",,0.06%
02/10/18,"1,678.00","1,678.00","1,678.00","1,678.00",,-0.83%
01/10/18,"1,692.00","1,692.00","1,692.00","1,692.00",,-0.18%
28/09/18,"1,695.00","1,695.00","1,695.00","1,695.00",,0.36%
27/09/18,"1,689.00","1,689.00","1,689.00","1,689.00",,0.72%
26/09/18,"1,677.00","1,677.00","1,677.00","1,677.00",,2.32%
25/09/18,"1,639.00","1,639.00","1,639.00","1,639.00",,1.86%
24/09/18,"1,609.00","1,609.00","1,609.00","1,609.00",,1.45%
21/09/18,"1,586.00","1,586.00","1,586.00","1,586.00",,1.86%
20/09/18,"1,557.00","1,557.00","1,557.00","1,557.00",,1.76%
19/09/18,"1,530.00","1,530.00","1,530.00","1,530.00",,0.33%
18/09/18,"1,525.00","1,525.00","1,525.00","1,525.00",,0.46%
17/09/18,"1,518.00","1,518.00","1,518.00","1,518.00",,-0.33%
14/09/18,"1,523.00","1,523.00","1,523.00","1,523.00",,-0.72%
13/09/18,"1,534.00","1,534.00","1,534.00","1,534.00",,-1.03%
12/09/18,"1,550.00","1,550.00","1,550.00","1,550.00",,-0.39%
11/09/18,"1,556.00","1,556.00","1,556.00","1,556.00",,0.78%
10/09/18,"1,544.00","1,544.00","1,544.00","1,544.00",,1.05%
07/09/18,"1,528.00","1,528.00","1,528.00","1,528.00",,0.79%
06/09/18,"1,516.00","1,516.00","1,516.00","1,516.00",,0.80%
05/09/18,"1,504.00","1,504.00","1,504.00","1,504.00",,-0.86%
04/09/18,"1,517.00","1,517.00","1,517.00","1,517.00",,-1.49%
03/09/18,"1,540.00","1,540.00","1,540.00","1,540.00",,-1.97%
31/08/18,"1,571.00","1,571.00","1,571.00","1,571.00",,-2.30%
30/08/18,"1,608.00","1,608.00","1,608.00","1,608.00",,-1.89%
29/08/18,"1,639.00","1,639.00","1,639.00","1,639.00",,-0.24%
28/08/18,"1,643.00","1,643.00","1,643.00","1,643.00",,0.80%
24/08/18,"1,630.00","1,630.00","1,630.00","1,630.00",,1.43%
23/08/18,"1,607.00","1,607.00","1,607.00","1,607.00",,3.01%
22/08/18,"1,560.00","1,560.00","1,560.00","1,560.00",,1.96%
21/08/18,"1,530.00","1,530.00","1,530.00","1,530.00",,1.59%
20/08/18,"1,506.00","1,506.00","1,506.00","1,506.00",,1.41%
17/08/18,"1,485.00","1,485.00","1,485.00","1,485.00",,2.63%
16/08/18,"1,447.00","1,447.00","1,447.00","1,447.00",,3.14%
15/08/18,"1,403.00","1,403.00","1,403.00","1,403.00",,3.01%
14/08/18,"1,362.00","1,362.00","1,362.00","1,362.00",,1.72%
13/08/18,"1,339.00","1,339.00","1,339.00","1,339.00",,0.00%
10/08/18,"1,339.00","1,339.00","1,339.00","1,339.00",,-0.74%
09/08/18,"1,349.00","1,349.00","1,349.00","1,349.00",,-1.17%
08/08/18,"1,365.00","1,365.00","1,365.00","1,365.00",,-1.52%
07/08/18,"1,386.00","1,386.00","1,386.00","1,386.00",,-2.39%
06/08/18,"1,420.00","1,420.00","1,420.00","1,420.00",,-1.87%
03/08/18,"1,447.00","1,447.00","1,447.00","1,447.00",,-2.95%
02/08/18,"1,491.00","1,491.00","1,491.00","1,491.00",,-3.12%
01/08/18,"1,539.00","1,539.00","1,539.00","1,539.00",,-1.97%
31/07/18,"1,570.00","1,570.00","1,570.00","1,570.00",,-1.07%
30/07/18,"1,587.00","1,587.00","1,587.00","1,587.00",,-0.06%
27/07/18,"1,588.00","1,588.00","1,588.00","1,588.00",,0.32%
26/07/18,"1,583.00","1,583.00","1,583.00","1,583.00",,-0.31%
25/07/18,"1,588.00","1,588.00","1,588.00","1,588.00",,0.44%
24/07/18,"1,581.00","1,581.00","1,581.00","1,581.00",,0.96%
23/07/18,"1,566.00","1,566.00","1,566.00","1,566.00",,0.58%
20/07/18,"1,557.00","1,557.00","1,557.00","1,557.00",,1.24%
19/07/18,"1,538.00","1,538.00","1,538.00","1,538.00",,0.59%
18/07/18,"1,529.00","1,529.00","1,529.00","1,529.00",,-0.07%
17/07/18,"1,530.00","1,530.00","1,530.00","1,530.00",,0.07%
16/07/18,"1,529.00","1,529.00","1,529.00","1,529.00",,0.13%
13/07/18,"1,527.00","1,527.00","1,527.00","1,527.00",,0.66%
12/07/18,"1,517.00","1,517.00","1,517.00","1,517.00",,1.27%
11/07/18,"1,498.00","1,498.00","1,498.00","1,498.00",,4.68%
10/07/18,"1,431.00","1,431.00","1,431.00","1,431.00",,4.68%
09/07/18,"1,367.00","1,367.00","1,367.00","1,367.00",,1.48%
06/07/18,"1,347.00","1,347.00","1,347.00","1,347.00",,0.60%
