"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2021","3,836.00","3,836.00","3,836.00","3,836.00","","-0.93%"
"11/11/2021","3,872.00","3,872.00","3,872.00","3,872.00","","0.05%"
"11/10/2021","3,870.00","3,870.00","3,870.00","3,870.00","","5.31%"
"11/09/2021","3,675.00","3,675.00","3,675.00","3,675.00","","8.79%"
"11/08/2021","3,378.00","3,378.00","3,378.00","3,378.00","","2.99%"
"11/05/2021","3,280.00","3,280.00","3,280.00","3,280.00","","1.83%"
"11/04/2021","3,221.00","3,221.00","3,221.00","3,221.00","","-1.65%"
"11/03/2021","3,275.00","3,275.00","3,275.00","3,275.00","","-12.34%"
"11/02/2021","3,736.00","3,736.00","3,736.00","3,736.00","","-11.09%"
"11/01/2021","4,202.00","4,202.00","4,202.00","4,202.00","","-3.38%"
"10/29/2021","4,349.00","4,349.00","4,349.00","4,349.00","","-4.25%"
"10/28/2021","4,542.00","4,542.00","4,542.00","4,542.00","","-5.92%"
"10/27/2021","4,828.00","4,828.00","4,828.00","4,828.00","","-8.97%"
"10/26/2021","5,304.00","5,304.00","5,304.00","5,304.00","","-8.27%"
"10/25/2021","5,782.00","5,782.00","5,782.00","5,782.00","","-6.82%"
"10/22/2021","6,205.00","6,205.00","6,205.00","6,205.00","","-10.31%"
"10/21/2021","6,918.00","6,918.00","6,918.00","6,918.00","","-4.91%"
"10/20/2021","7,275.00","7,275.00","7,275.00","7,275.00","","0.64%"
"10/19/2021","7,229.00","7,229.00","7,229.00","7,229.00","","-1.75%"
"10/18/2021","7,358.00","7,358.00","7,358.00","7,358.00","","-5.27%"
"10/15/2021","7,767.00","7,767.00","7,767.00","7,767.00","","-8.21%"
"10/14/2021","8,462.00","8,462.00","8,462.00","8,462.00","","-5.85%"
"10/13/2021","8,988.00","8,988.00","8,988.00","8,988.00","","-6.28%"
"10/12/2021","9,590.00","9,590.00","9,590.00","9,590.00","","-3.86%"
"10/11/2021","9,975.00","9,975.00","9,975.00","9,975.00","","-1.35%"
"10/08/2021","10,112.00","10,112.00","10,112.00","10,112.00","","-3.56%"
"10/07/2021","10,485.00","10,485.00","10,485.00","10,485.00","","0.10%"
"10/06/2021","10,475.00","10,475.00","10,475.00","10,475.00","","7.41%"
"10/05/2021","9,752.00","9,752.00","9,752.00","9,752.00","","4.98%"
"10/04/2021","9,289.00","9,289.00","9,289.00","9,289.00","","2.46%"
"10/01/2021","9,066.00","9,066.00","9,066.00","9,066.00","","1.36%"
"09/30/2021","8,944.00","8,944.00","8,944.00","8,944.00","","-0.82%"
"09/29/2021","9,018.00","9,018.00","9,018.00","9,018.00","","8.36%"
"09/28/2021","8,322.00","8,322.00","8,322.00","8,322.00","","9.50%"
"09/27/2021","7,600.00","7,600.00","7,600.00","7,600.00","","2.80%"
"09/24/2021","7,393.00","7,393.00","7,393.00","7,393.00","","-0.61%"
"09/23/2021","7,438.00","7,438.00","7,438.00","7,438.00","","3.31%"
"09/22/2021","7,200.00","7,200.00","7,200.00","7,200.00","","6.12%"
"09/21/2021","6,785.00","6,785.00","6,785.00","6,785.00","","4.59%"
"09/20/2021","6,487.00","6,487.00","6,487.00","6,487.00","","1.04%"
"09/17/2021","6,420.00","6,420.00","6,420.00","6,420.00","","1.84%"
"09/16/2021","6,304.00","6,304.00","6,304.00","6,304.00","","-2.07%"
"09/15/2021","6,437.00","6,437.00","6,437.00","6,437.00","","-0.57%"
"09/14/2021","6,474.00","6,474.00","6,474.00","6,474.00","","1.47%"
"09/13/2021","6,380.00","6,380.00","6,380.00","6,380.00","","14.60%"
"09/10/2021","5,567.00","5,567.00","5,567.00","5,567.00","","12.19%"
"09/09/2021","4,962.00","4,962.00","4,962.00","4,962.00","","1.56%"
"09/08/2021","4,886.00","4,886.00","4,886.00","4,886.00","","-4.03%"
"09/07/2021","5,091.00","5,091.00","5,091.00","5,091.00","","-5.05%"
"09/06/2021","5,362.00","5,362.00","5,362.00","5,362.00","","-4.68%"
"09/03/2021","5,625.00","5,625.00","5,625.00","5,625.00","","-1.59%"
"09/02/2021","5,716.00","5,716.00","5,716.00","5,716.00","","0.88%"
"09/01/2021","5,666.00","5,666.00","5,666.00","5,666.00","","-4.27%"
"08/31/2021","5,919.00","5,919.00","5,919.00","5,919.00","","-3.94%"
"08/27/2021","6,162.00","6,162.00","6,162.00","6,162.00","","1.97%"
"08/26/2021","6,043.00","6,043.00","6,043.00","6,043.00","","-1.08%"
"08/25/2021","6,109.00","6,109.00","6,109.00","6,109.00","","-1.56%"
"08/24/2021","6,206.00","6,206.00","6,206.00","6,206.00","","1.50%"
"08/23/2021","6,114.00","6,114.00","6,114.00","6,114.00","","1.95%"
"08/20/2021","5,997.00","5,997.00","5,997.00","5,997.00","","5.01%"
"08/19/2021","5,711.00","5,711.00","5,711.00","5,711.00","","6.45%"
"08/18/2021","5,365.00","5,365.00","5,365.00","5,365.00","","8.38%"
"08/17/2021","4,950.00","4,950.00","4,950.00","4,950.00","","2.02%"
"08/16/2021","4,852.00","4,852.00","4,852.00","4,852.00","","1.80%"
"08/13/2021","4,766.00","4,766.00","4,766.00","4,766.00","","3.43%"
"08/12/2021","4,608.00","4,608.00","4,608.00","4,608.00","","5.11%"
"08/11/2021","4,384.00","4,384.00","4,384.00","4,384.00","","1.29%"
"08/10/2021","4,328.00","4,328.00","4,328.00","4,328.00","","-0.32%"
"08/09/2021","4,342.00","4,342.00","4,342.00","4,342.00","","-0.39%"
"08/06/2021","4,359.00","4,359.00","4,359.00","4,359.00","","-1.25%"
"08/05/2021","4,414.00","4,414.00","4,414.00","4,414.00","","2.60%"
"08/04/2021","4,302.00","4,302.00","4,302.00","4,302.00","","1.32%"
"08/03/2021","4,246.00","4,246.00","4,246.00","4,246.00","","-0.61%"
"08/02/2021","4,272.00","4,272.00","4,272.00","4,272.00","","-0.79%"
"07/30/2021","4,306.00","4,306.00","4,306.00","4,306.00","","6.16%"
"07/29/2021","4,056.00","4,056.00","4,056.00","4,056.00","","5.60%"
"07/28/2021","3,841.00","3,841.00","3,841.00","3,841.00","","-0.08%"
"07/27/2021","3,844.00","3,844.00","3,844.00","3,844.00","","-2.68%"
"07/26/2021","3,950.00","3,950.00","3,950.00","3,950.00","","0.89%"
"07/23/2021","3,915.00","3,915.00","3,915.00","3,915.00","","7.88%"
"07/22/2021","3,629.00","3,629.00","3,629.00","3,629.00","","3.30%"
"07/21/2021","3,513.00","3,513.00","3,513.00","3,513.00","","0.23%"
"07/20/2021","3,505.00","3,505.00","3,505.00","3,505.00","","-0.26%"
"07/19/2021","3,514.00","3,514.00","3,514.00","3,514.00","","2.09%"
"07/16/2021","3,442.00","3,442.00","3,442.00","3,442.00","","-0.52%"
"07/15/2021","3,460.00","3,460.00","3,460.00","3,460.00","","-1.48%"
"07/14/2021","3,512.00","3,512.00","3,512.00","3,512.00","","-3.78%"
"07/13/2021","3,650.00","3,650.00","3,650.00","3,650.00","","-3.18%"
"07/12/2021","3,770.00","3,770.00","3,770.00","3,770.00","","0.94%"
"07/09/2021","3,735.00","3,735.00","3,735.00","3,735.00","","2.36%"
"07/08/2021","3,649.00","3,649.00","3,649.00","3,649.00","","4.29%"
"07/07/2021","3,499.00","3,499.00","3,499.00","3,499.00","","6.26%"
"07/06/2021","3,293.00","3,293.00","3,293.00","3,293.00","","-1.67%"
"07/05/2021","3,349.00","3,349.00","3,349.00","3,349.00","","-4.59%"
"07/02/2021","3,510.00","3,510.00","3,510.00","3,510.00","","-4.88%"
"07/01/2021","3,690.00","3,690.00","3,690.00","3,690.00","","-6.13%"
"06/30/2021","3,931.00","3,931.00","3,931.00","3,931.00","","-4.96%"
"06/29/2021","4,136.00","4,136.00","4,136.00","4,136.00","","2.86%"
"06/28/2021","4,021.00","4,021.00","4,021.00","4,021.00","","0.85%"
"06/25/2021","3,987.00","3,987.00","3,987.00","3,987.00","","3.26%"
"06/24/2021","3,861.00","3,861.00","3,861.00","3,861.00","","-0.18%"
"06/23/2021","3,868.00","3,868.00","3,868.00","3,868.00","","2.25%"
"06/22/2021","3,783.00","3,783.00","3,783.00","3,783.00","","-4.30%"
"06/21/2021","3,953.00","3,953.00","3,953.00","3,953.00","","-1.89%"
"06/18/2021","4,029.00","4,029.00","4,029.00","4,029.00","","-4.34%"
"06/17/2021","4,212.00","4,212.00","4,212.00","4,212.00","","5.04%"
"06/16/2021","4,010.00","4,010.00","4,010.00","4,010.00","","8.53%"
"06/15/2021","3,695.00","3,695.00","3,695.00","3,695.00","","4.29%"
"06/14/2021","3,543.00","3,543.00","3,543.00","3,543.00","","5.89%"
"06/11/2021","3,346.00","3,346.00","3,346.00","3,346.00","","15.42%"
"06/10/2021","2,899.00","2,899.00","2,899.00","2,899.00","","16.52%"
"06/09/2021","2,488.00","2,488.00","2,488.00","2,488.00","","3.97%"
"06/08/2021","2,393.00","2,393.00","2,393.00","2,393.00","","-3.00%"
"06/07/2021","2,467.00","2,467.00","2,467.00","2,467.00","","-2.26%"
"06/04/2021","2,524.00","2,524.00","2,524.00","2,524.00","","-5.29%"
"06/03/2021","2,665.00","2,665.00","2,665.00","2,665.00","","-6.88%"
"06/02/2021","2,862.00","2,862.00","2,862.00","2,862.00","","-5.17%"
"06/01/2021","3,018.00","3,018.00","3,018.00","3,018.00","","-2.30%"
"05/28/2021","3,089.00","3,089.00","3,089.00","3,089.00","","-8.28%"
"05/27/2021","3,368.00","3,368.00","3,368.00","3,368.00","","-5.71%"
"05/26/2021","3,572.00","3,572.00","3,572.00","3,572.00","","-4.62%"
"05/25/2021","3,745.00","3,745.00","3,745.00","3,745.00","","-5.38%"
"05/24/2021","3,958.00","3,958.00","3,958.00","3,958.00","","0.71%"
"05/21/2021","3,930.00","3,930.00","3,930.00","3,930.00","","3.04%"
"05/20/2021","3,814.00","3,814.00","3,814.00","3,814.00","","0.77%"
"05/19/2021","3,785.00","3,785.00","3,785.00","3,785.00","","-0.13%"
"05/18/2021","3,790.00","3,790.00","3,790.00","3,790.00","","-3.88%"
"05/17/2021","3,943.00","3,943.00","3,943.00","3,943.00","","-5.33%"
"05/14/2021","4,165.00","4,165.00","4,165.00","4,165.00","","-8.44%"
"05/13/2021","4,549.00","4,549.00","4,549.00","4,549.00","","-3.40%"
"05/12/2021","4,709.00","4,709.00","4,709.00","4,709.00","","-7.08%"
"05/11/2021","5,068.00","5,068.00","5,068.00","5,068.00","","-0.80%"
"05/10/2021","5,109.00","5,109.00","5,109.00","5,109.00","","2.06%"
"05/07/2021","5,006.00","5,006.00","5,006.00","5,006.00","","-3.12%"
"05/06/2021","5,167.00","5,167.00","5,167.00","5,167.00","","-4.39%"
"05/05/2021","5,404.00","5,404.00","5,404.00","5,404.00","","4.32%"
"05/04/2021","5,180.00","5,180.00","5,180.00","5,180.00","","5.80%"
"04/30/2021","4,896.00","4,896.00","4,896.00","4,896.00","","2.56%"
"04/29/2021","4,774.00","4,774.00","4,774.00","4,774.00","","2.01%"
"04/28/2021","4,680.00","4,680.00","4,680.00","4,680.00","","3.63%"
"04/27/2021","4,516.00","4,516.00","4,516.00","4,516.00","","5.96%"
"04/26/2021","4,262.00","4,262.00","4,262.00","4,262.00","","1.67%"
"04/23/2021","4,192.00","4,192.00","4,192.00","4,192.00","","2.82%"
"04/22/2021","4,077.00","4,077.00","4,077.00","4,077.00","","1.57%"
"04/21/2021","4,014.00","4,014.00","4,014.00","4,014.00","","16.18%"
"04/20/2021","3,455.00","3,455.00","3,455.00","3,455.00","","-0.60%"
"04/19/2021","3,476.00","3,476.00","3,476.00","3,476.00","","1.08%"
"04/16/2021","3,439.00","3,439.00","3,439.00","3,439.00","","1.66%"
"04/15/2021","3,383.00","3,383.00","3,383.00","3,383.00","","7.36%"
"04/14/2021","3,151.00","3,151.00","3,151.00","3,151.00","","0.29%"
"04/13/2021","3,142.00","3,142.00","3,142.00","3,142.00","","0.32%"
"04/12/2021","3,132.00","3,132.00","3,132.00","3,132.00","","8.64%"
"04/09/2021","2,883.00","2,883.00","2,883.00","2,883.00","","4.53%"
"04/08/2021","2,758.00","2,758.00","2,758.00","2,758.00","","1.81%"
"04/07/2021","2,709.00","2,709.00","2,709.00","2,709.00","","7.16%"
"04/06/2021","2,528.00","2,528.00","2,528.00","2,528.00","","5.60%"
"04/01/2021","2,394.00","2,394.00","2,394.00","2,394.00","","8.33%"
"03/31/2021","2,210.00","2,210.00","2,210.00","2,210.00","","-0.32%"
"03/30/2021","2,217.00","2,217.00","2,217.00","2,217.00","","-3.15%"
"03/29/2021","2,289.00","2,289.00","2,289.00","2,289.00","","-0.17%"
"03/26/2021","2,293.00","2,293.00","2,293.00","2,293.00","","2.83%"
"03/25/2021","2,230.00","2,230.00","2,230.00","2,230.00","","0.68%"
"03/24/2021","2,215.00","2,215.00","2,215.00","2,215.00","","-3.90%"
"03/23/2021","2,305.00","2,305.00","2,305.00","2,305.00","","-3.23%"
"03/22/2021","2,382.00","2,382.00","2,382.00","2,382.00","","1.62%"
"03/19/2021","2,344.00","2,344.00","2,344.00","2,344.00","","2.99%"
"03/18/2021","2,276.00","2,276.00","2,276.00","2,276.00","","5.27%"
"03/17/2021","2,162.00","2,162.00","2,162.00","2,162.00","","3.79%"
"03/16/2021","2,083.00","2,083.00","2,083.00","2,083.00","","1.31%"
"03/15/2021","2,056.00","2,056.00","2,056.00","2,056.00","","1.83%"
"03/12/2021","2,019.00","2,019.00","2,019.00","2,019.00","","-3.49%"
"03/11/2021","2,092.00","2,092.00","2,092.00","2,092.00","","-3.01%"
"03/10/2021","2,157.00","2,157.00","2,157.00","2,157.00","","10.62%"
"03/09/2021","1,950.00","1,950.00","1,950.00","1,950.00","","6.85%"
"03/08/2021","1,825.00","1,825.00","1,825.00","1,825.00","","2.30%"
"03/05/2021","1,784.00","1,784.00","1,784.00","1,784.00","","6.63%"
"03/04/2021","1,673.00","1,673.00","1,673.00","1,673.00","","-0.24%"
"03/03/2021","1,677.00","1,677.00","1,677.00","1,677.00","","14.47%"
"03/02/2021","1,465.00","1,465.00","1,465.00","1,465.00","","4.05%"
"03/01/2021","1,408.00","1,408.00","1,408.00","1,408.00","","-2.15%"
"02/26/2021","1,439.00","1,439.00","1,439.00","1,439.00","","-2.18%"
"02/25/2021","1,471.00","1,471.00","1,471.00","1,471.00","","-0.94%"
"02/24/2021","1,485.00","1,485.00","1,485.00","1,485.00","","-6.84%"
"02/23/2021","1,594.00","1,594.00","1,594.00","1,594.00","","-4.72%"
"02/22/2021","1,673.00","1,673.00","1,673.00","1,673.00","","-2.45%"
"02/19/2021","1,715.00","1,715.00","1,715.00","1,715.00","","-9.36%"
"02/18/2021","1,892.00","1,892.00","1,892.00","1,892.00","","-1.05%"
"02/17/2021","1,912.00","1,912.00","1,912.00","1,912.00","","28.75%"
"02/16/2021","1,485.00","1,485.00","1,485.00","1,485.00","","17.76%"
"02/15/2021","1,261.00","1,261.00","1,261.00","1,261.00","","1.53%"
"02/12/2021","1,242.00","1,242.00","1,242.00","1,242.00","","-0.08%"
"02/11/2021","1,243.00","1,243.00","1,243.00","1,243.00","","-4.09%"
"02/10/2021","1,296.00","1,296.00","1,296.00","1,296.00","","-5.40%"
"02/09/2021","1,370.00","1,370.00","1,370.00","1,370.00","","-5.78%"
"02/08/2021","1,454.00","1,454.00","1,454.00","1,454.00","","-4.78%"
"02/05/2021","1,527.00","1,527.00","1,527.00","1,527.00","","-0.84%"
"02/04/2021","1,540.00","1,540.00","1,540.00","1,540.00","","-0.26%"
"02/03/2021","1,544.00","1,544.00","1,544.00","1,544.00","","-8.85%"
"02/02/2021","1,694.00","1,694.00","1,694.00","1,694.00","","-9.46%"
"02/01/2021","1,871.00","1,871.00","1,871.00","1,871.00","","-1.01%"
"01/29/2021","1,890.00","1,890.00","1,890.00","1,890.00","","-2.83%"
"01/28/2021","1,945.00","1,945.00","1,945.00","1,945.00","","-9.32%"
"01/27/2021","2,145.00","2,145.00","2,145.00","2,145.00","","-14.10%"
"01/26/2021","2,497.00","2,497.00","2,497.00","2,497.00","","-11.36%"
"01/25/2021","2,817.00","2,817.00","2,817.00","2,817.00","","-5.15%"
"01/22/2021","2,970.00","2,970.00","2,970.00","2,970.00","","-3.48%"
"01/21/2021","3,077.00","3,077.00","3,077.00","3,077.00","","-0.16%"
"01/20/2021","3,082.00","3,082.00","3,082.00","3,082.00","","5.84%"
"01/19/2021","2,912.00","2,912.00","2,912.00","2,912.00","","2.57%"
"01/18/2021","2,839.00","2,839.00","2,839.00","2,839.00","","-1.87%"
"01/15/2021","2,893.00","2,893.00","2,893.00","2,893.00","","-3.95%"
"01/14/2021","3,012.00","3,012.00","3,012.00","3,012.00","","-5.70%"
"01/13/2021","3,194.00","3,194.00","3,194.00","3,194.00","","0.25%"
"01/12/2021","3,186.00","3,186.00","3,186.00","3,186.00","","7.82%"
"01/11/2021","2,955.00","2,955.00","2,955.00","2,955.00","","15.97%"
"01/08/2021","2,548.00","2,548.00","2,548.00","2,548.00","","20.08%"
"01/07/2021","2,122.00","2,122.00","2,122.00","2,122.00","","1.68%"
"01/06/2021","2,087.00","2,087.00","2,087.00","2,087.00","","-0.57%"
"01/05/2021","2,099.00","2,099.00","2,099.00","2,099.00","","4.53%"
"01/04/2021","2,008.00","2,008.00","2,008.00","2,008.00","","0.10%"
"12/24/2020","2,006.00","2,006.00","2,006.00","2,006.00","","1.36%"
"12/23/2020","1,979.00","1,979.00","1,979.00","1,979.00","","6.11%"
"12/22/2020","1,865.00","1,865.00","1,865.00","1,865.00","","2.53%"
"12/21/2020","1,819.00","1,819.00","1,819.00","1,819.00","","0.94%"
"12/18/2020","1,802.00","1,802.00","1,802.00","1,802.00","","5.69%"
"12/17/2020","1,705.00","1,705.00","1,705.00","1,705.00","","2.28%"
"12/16/2020","1,667.00","1,667.00","1,667.00","1,667.00","","5.31%"
"12/15/2020","1,583.00","1,583.00","1,583.00","1,583.00","","6.89%"
"12/14/2020","1,481.00","1,481.00","1,481.00","1,481.00","","3.28%"
"12/11/2020","1,434.00","1,434.00","1,434.00","1,434.00","","8.64%"
"12/10/2020","1,320.00","1,320.00","1,320.00","1,320.00","","6.37%"
"12/09/2020","1,241.00","1,241.00","1,241.00","1,241.00","","-2.97%"
"12/08/2020","1,279.00","1,279.00","1,279.00","1,279.00","","-9.87%"
"12/07/2020","1,419.00","1,419.00","1,419.00","1,419.00","","-6.64%"
"12/04/2020","1,520.00","1,520.00","1,520.00","1,520.00","","2.70%"
"12/03/2020","1,480.00","1,480.00","1,480.00","1,480.00","","-0.40%"
"12/02/2020","1,486.00","1,486.00","1,486.00","1,486.00","","-0.07%"
"12/01/2020","1,487.00","1,487.00","1,487.00","1,487.00","","-2.30%"
"11/30/2020","1,522.00","1,522.00","1,522.00","1,522.00","","-0.72%"
"11/27/2020","1,533.00","1,533.00","1,533.00","1,533.00","","1.59%"
"11/26/2020","1,509.00","1,509.00","1,509.00","1,509.00","","2.72%"
"11/25/2020","1,469.00","1,469.00","1,469.00","1,469.00","","1.52%"
"11/24/2020","1,447.00","1,447.00","1,447.00","1,447.00","","-0.21%"
"11/23/2020","1,450.00","1,450.00","1,450.00","1,450.00","","1.05%"
"11/20/2020","1,435.00","1,435.00","1,435.00","1,435.00","","0.35%"
"11/19/2020","1,430.00","1,430.00","1,430.00","1,430.00","","1.13%"
"11/18/2020","1,414.00","1,414.00","1,414.00","1,414.00","","-2.48%"
"11/17/2020","1,450.00","1,450.00","1,450.00","1,450.00","","-2.09%"
"11/16/2020","1,481.00","1,481.00","1,481.00","1,481.00","","-1.73%"
"11/13/2020","1,507.00","1,507.00","1,507.00","1,507.00","","-2.77%"
"11/12/2020","1,550.00","1,550.00","1,550.00","1,550.00","","-3.91%"
"11/11/2020","1,613.00","1,613.00","1,613.00","1,613.00","","-9.48%"
"11/10/2020","1,782.00","1,782.00","1,782.00","1,782.00","","-0.45%"
"11/09/2020","1,790.00","1,790.00","1,790.00","1,790.00","","2.93%"
"11/06/2020","1,739.00","1,739.00","1,739.00","1,739.00","","1.76%"
"11/05/2020","1,709.00","1,709.00","1,709.00","1,709.00","","-3.50%"
"11/04/2020","1,771.00","1,771.00","1,771.00","1,771.00","","-4.89%"
"11/03/2020","1,862.00","1,862.00","1,862.00","1,862.00","","-1.74%"
"11/02/2020","1,895.00","1,895.00","1,895.00","1,895.00","","1.07%"
"10/30/2020","1,875.00","1,875.00","1,875.00","1,875.00","","-1.47%"
"10/29/2020","1,903.00","1,903.00","1,903.00","1,903.00","","-11.73%"
"10/28/2020","2,156.00","2,156.00","2,156.00","2,156.00","","-3.92%"
"10/27/2020","2,244.00","2,244.00","2,244.00","2,244.00","","1.68%"
"10/26/2020","2,207.00","2,207.00","2,207.00","2,207.00","","-2.39%"
"10/23/2020","2,261.00","2,261.00","2,261.00","2,261.00","","1.16%"
"10/22/2020","2,235.00","2,235.00","2,235.00","2,235.00","","8.08%"
"10/21/2020","2,068.00","2,068.00","2,068.00","2,068.00","","0.19%"
"10/20/2020","2,064.00","2,064.00","2,064.00","2,064.00","","-6.99%"
"10/19/2020","2,219.00","2,219.00","2,219.00","2,219.00","","-7.77%"
"10/16/2020","2,406.00","2,406.00","2,406.00","2,406.00","","-8.20%"
"10/15/2020","2,621.00","2,621.00","2,621.00","2,621.00","","-6.73%"
"10/14/2020","2,810.00","2,810.00","2,810.00","2,810.00","","-8.59%"
"10/13/2020","3,074.00","3,074.00","3,074.00","3,074.00","","-6.74%"
"10/12/2020","3,296.00","3,296.00","3,296.00","3,296.00","","-7.29%"
"10/09/2020","3,555.00","3,555.00","3,555.00","3,555.00","","-6.42%"
"10/08/2020","3,799.00","3,799.00","3,799.00","3,799.00","","-5.85%"
"10/07/2020","4,035.00","4,035.00","4,035.00","4,035.00","","-4.11%"
"10/06/2020","4,208.00","4,208.00","4,208.00","4,208.00","","1.77%"
"10/05/2020","4,135.00","4,135.00","4,135.00","4,135.00","","3.71%"
"10/02/2020","3,987.00","3,987.00","3,987.00","3,987.00","","12.72%"
"10/01/2020","3,537.00","3,537.00","3,537.00","3,537.00","","14.43%"
"09/30/2020","3,091.00","3,091.00","3,091.00","3,091.00","","7.66%"
"09/29/2020","2,871.00","2,871.00","2,871.00","2,871.00","","0.31%"
"09/28/2020","2,862.00","2,862.00","2,862.00","2,862.00","","-1.82%"
"09/25/2020","2,915.00","2,915.00","2,915.00","2,915.00","","5.85%"
"09/24/2020","2,754.00","2,754.00","2,754.00","2,754.00","","22.84%"
"09/23/2020","2,242.00","2,242.00","2,242.00","2,242.00","","7.89%"
"09/22/2020","2,078.00","2,078.00","2,078.00","2,078.00","","7.11%"
"09/21/2020","1,940.00","1,940.00","1,940.00","1,940.00","","2.11%"
"09/18/2020","1,900.00","1,900.00","1,900.00","1,900.00","","-0.73%"
"09/17/2020","1,914.00","1,914.00","1,914.00","1,914.00","","1.32%"
"09/16/2020","1,889.00","1,889.00","1,889.00","1,889.00","","-1.72%"
"09/15/2020","1,922.00","1,922.00","1,922.00","1,922.00","","1.26%"
"09/14/2020","1,898.00","1,898.00","1,898.00","1,898.00","","3.21%"
"09/11/2020","1,839.00","1,839.00","1,839.00","1,839.00","","1.16%"
"09/10/2020","1,818.00","1,818.00","1,818.00","1,818.00","","-2.62%"
"09/09/2020","1,867.00","1,867.00","1,867.00","1,867.00","","-2.56%"
"09/08/2020","1,916.00","1,916.00","1,916.00","1,916.00","","-1.34%"
"09/07/2020","1,942.00","1,942.00","1,942.00","1,942.00","","-0.92%"
"09/04/2020","1,960.00","1,960.00","1,960.00","1,960.00","","-2.92%"
"09/03/2020","2,019.00","2,019.00","2,019.00","2,019.00","","-5.08%"
"09/02/2020","2,127.00","2,127.00","2,127.00","2,127.00","","-2.25%"
"09/01/2020","2,176.00","2,176.00","2,176.00","2,176.00","","-1.89%"
"08/28/2020","2,218.00","2,218.00","2,218.00","2,218.00","","-2.03%"
"08/27/2020","2,264.00","2,264.00","2,264.00","2,264.00","","-0.61%"
"08/26/2020","2,278.00","2,278.00","2,278.00","2,278.00","","-0.65%"
"08/25/2020","2,293.00","2,293.00","2,293.00","2,293.00","","3.90%"
"08/24/2020","2,207.00","2,207.00","2,207.00","2,207.00","","2.18%"
"08/21/2020","2,160.00","2,160.00","2,160.00","2,160.00","","-3.53%"
"08/20/2020","2,239.00","2,239.00","2,239.00","2,239.00","","-4.60%"
"08/19/2020","2,347.00","2,347.00","2,347.00","2,347.00","","-1.18%"
"08/18/2020","2,375.00","2,375.00","2,375.00","2,375.00","","-1.04%"
"08/17/2020","2,400.00","2,400.00","2,400.00","2,400.00","","-0.08%"
"08/14/2020","2,402.00","2,402.00","2,402.00","2,402.00","","0.76%"
"08/13/2020","2,384.00","2,384.00","2,384.00","2,384.00","","2.23%"
"08/12/2020","2,332.00","2,332.00","2,332.00","2,332.00","","0.69%"
"08/11/2020","2,316.00","2,316.00","2,316.00","2,316.00","","-2.48%"
"08/10/2020","2,375.00","2,375.00","2,375.00","2,375.00","","-1.08%"
"08/07/2020","2,401.00","2,401.00","2,401.00","2,401.00","","-2.56%"
"08/06/2020","2,464.00","2,464.00","2,464.00","2,464.00","","0.24%"
"08/05/2020","2,458.00","2,458.00","2,458.00","2,458.00","","-1.44%"
"08/04/2020","2,494.00","2,494.00","2,494.00","2,494.00","","8.58%"
"08/03/2020","2,297.00","2,297.00","2,297.00","2,297.00","","4.13%"
"07/31/2020","2,206.00","2,206.00","2,206.00","2,206.00","","-0.18%"
"07/30/2020","2,210.00","2,210.00","2,210.00","2,210.00","","3.42%"
"07/29/2020","2,137.00","2,137.00","2,137.00","2,137.00","","7.28%"
"07/28/2020","1,992.00","1,992.00","1,992.00","1,992.00","","-2.92%"
"07/27/2020","2,052.00","2,052.00","2,052.00","2,052.00","","-1.54%"
"07/24/2020","2,084.00","2,084.00","2,084.00","2,084.00","","-6.80%"
"07/23/2020","2,236.00","2,236.00","2,236.00","2,236.00","","-7.83%"
"07/22/2020","2,426.00","2,426.00","2,426.00","2,426.00","","-11.10%"
"07/21/2020","2,729.00","2,729.00","2,729.00","2,729.00","","-7.49%"
"07/20/2020","2,950.00","2,950.00","2,950.00","2,950.00","","-2.48%"
"07/17/2020","3,025.00","3,025.00","3,025.00","3,025.00","","1.82%"
"07/16/2020","2,971.00","2,971.00","2,971.00","2,971.00","","1.02%"
"07/15/2020","2,941.00","2,941.00","2,941.00","2,941.00","","-4.57%"
"07/14/2020","3,082.00","3,082.00","3,082.00","3,082.00","","-5.20%"
"07/13/2020","3,251.00","3,251.00","3,251.00","3,251.00","","-2.46%"
"07/10/2020","3,333.00","3,333.00","3,333.00","3,333.00","","-1.57%"
"07/09/2020","3,386.00","3,386.00","3,386.00","3,386.00","","-5.15%"
"07/08/2020","3,570.00","3,570.00","3,570.00","3,570.00","","-10.03%"
"07/07/2020","3,968.00","3,968.00","3,968.00","3,968.00","","-2.53%"
"07/06/2020","4,071.00","4,071.00","4,071.00","4,071.00","","-8.31%"
"07/03/2020","4,440.00","4,440.00","4,440.00","4,440.00","","4.13%"
"07/02/2020","4,264.00","4,264.00","4,264.00","4,264.00","","0.73%"
"07/01/2020","4,233.00","4,233.00","4,233.00","4,233.00","","-2.01%"
"06/30/2020","4,320.00","4,320.00","4,320.00","4,320.00","","-0.12%"
"06/29/2020","4,325.00","4,325.00","4,325.00","4,325.00","","2.51%"
"06/26/2020","4,219.00","4,219.00","4,219.00","4,219.00","","0.14%"
"06/25/2020","4,213.00","4,213.00","4,213.00","4,213.00","","0.57%"
"06/24/2020","4,189.00","4,189.00","4,189.00","4,189.00","","5.36%"
"06/23/2020","3,976.00","3,976.00","3,976.00","3,976.00","","4.88%"
"06/22/2020","3,791.00","3,791.00","3,791.00","3,791.00","","-0.73%"
